"","HHSTFIPS","TRAVDAY","WHYTRP90","period","tot_period","tot","prop"
"2190","16",5,"Visit Friends",3,370154.522329,251207507.327895,0.15
"2191","16",5,"Visit Friends",5,404987.73619,251207507.327895,0.16
"2192","16",5,"Other Social/Rec",3,16756032.92402,251207507.327895,6.67
"2193","16",5,"Shopping",1,1963597.26094,251207507.327895,0.78
"2194","16",5,"Visit Friends",1,177027.24083,251207507.327895,0.07
"2195","16",5,"Visit Friends",2,445627.77404,251207507.327895,0.18
"2196","16",5,"Other Social/Rec",1,4898498.27174,251207507.327895,1.95
"2197","16",6,"Shopping",7,3357108.20626,468031698.68536,0.72
"2198","16",6,"work-related",3,5496953.9712,468031698.68536,1.17
"2199","16",6,"Shopping",6,12029576.02485,468031698.68536,2.57
"2200","16",6,"School/Church",5,5813486.43465,468031698.68536,1.24
"2201","16",6,"School/Church",4,2935129.2729,468031698.68536,0.63
"2202","16",6,"School/Church",3,12898705.09976,468031698.68536,2.76
"2203","16",6,"Shopping",3,31954429.33839,468031698.68536,6.83
"2204","16",6,"Shopping",4,5155988.45504,468031698.68536,1.1
"2205","16",6,"work",1,15018463.10823,468031698.68536,3.21
"2206","16",6,"work-related",5,3134712.121,468031698.68536,0.67
"2207","16",6,"School/Church",2,524763.9075,468031698.68536,0.11
"2208","16",6,"Other",4,756193.02224,468031698.68536,0.16
"2209","16",6,"Other Fam / Business",2,636880.66584,468031698.68536,0.14
"2210","16",6,"Other Fam / Business",3,45419205.96933,468031698.68536,9.7
"2211","16",6,"Other Fam / Business",4,8446246.65897,468031698.68536,1.8
"2212","16",6,"Other Fam / Business",5,18435196.86946,468031698.68536,3.94
"2213","16",6,"Other Fam / Business",6,7774280.6889,468031698.68536,1.66
"2214","16",6,"Other Fam / Business",7,1991553.80376,468031698.68536,0.43
"2215","16",6,"work",2,3094400.86882,468031698.68536,0.66
"2216","16",6,"Shopping",2,308519.55516,468031698.68536,0.07
"2217","16",6,"work-related",1,7008180.2102,468031698.68536,1.5
"2218","16",6,"work-related",4,1830052.17612,468031698.68536,0.39
"2219","16",6,"School/Church",1,22606169.49314,468031698.68536,4.83
"2220","16",6,"Medical",2,287166.05736,468031698.68536,0.06
"2221","16",6,"Medical",3,287166.05736,468031698.68536,0.06
"2222","16",6,"Other Fam / Business",1,15999500.24664,468031698.68536,3.42
"2223","16",6,"Other Social/Rec",1,3629153.8876,468031698.68536,0.78
"2224","16",6,"Other Social/Rec",2,699168.6533,468031698.68536,0.15
"2225","16",6,"Other Social/Rec",3,37744950.57119,468031698.68536,8.06
"2226","16",6,"Other Social/Rec",4,4669603.66866,468031698.68536,1
"2227","16",6,"Other Social/Rec",5,25507079.89811,468031698.68536,5.45
"2228","16",6,"Shopping",1,7378539.98513,468031698.68536,1.58
"2229","16",6,"Vacation",3,193073.27224,468031698.68536,0.04
"2230","16",6,"work",3,10836917.32656,468031698.68536,2.32
"2231","16",6,"work-related",2,1458888.8378,468031698.68536,0.31
"2232","16",6,"work",4,4553178.572,468031698.68536,0.97
"2233","16",6,"work",5,18961450.47051,468031698.68536,4.05
"2234","16",6,"Shopping",5,33897985.7705,468031698.68536,7.24
"2235","16",6,"Visit Friends",7,2432016.30544,468031698.68536,0.52
"2236","16",6,"Other",7,756193.02224,468031698.68536,0.16
"2237","16",6,"Other Fam / Business",8,7576013.31228,468031698.68536,1.62
"2238","16",6,"Other Social/Rec",6,20536938.82764,468031698.68536,4.39
"2239","16",6,"School/Church",7,2486574.11107,468031698.68536,0.53
"2240","16",6,"Vacation",6,376365.35863,468031698.68536,0.08
"2241","16",6,"Visit Friends",3,4661167.50863,468031698.68536,1
"2242","16",6,"Visit Friends",4,1487931.4708,468031698.68536,0.32
"2243","16",6,"Vacation",4,193073.27224,468031698.68536,0.04
"2244","16",6,"Other Social/Rec",7,12664914.18564,468031698.68536,2.71
"2245","16",6,"Other Social/Rec",8,17492325.01096,468031698.68536,3.74
"2246","16",6,"work",8,3152490.45622,468031698.68536,0.67
"2247","16",6,"Visit Friends",5,11485676.64689,468031698.68536,2.45
"2248","16",7,"Shopping",2,2950307.66309,282510034.30313,1.04
"2249","16",7,"Shopping",1,5532095.38998,282510034.30313,1.96
"2250","16",7,"work",3,4084552.67468,282510034.30313,1.45
"2251","16",7,"work",5,2408679.21428,282510034.30313,0.85
"2252","16",7,"Shopping",4,7816599.81701,282510034.30313,2.77
"2253","16",7,"work-related",4,548160.76381,282510034.30313,0.19
"2254","16",7,"Shopping",5,14435035.19545,282510034.30313,5.11
"2255","16",7,"Shopping",7,1835104.72714,282510034.30313,0.65
"2256","16",7,"Medical",3,772193.1436,282510034.30313,0.27
"2257","16",7,"work",7,1594124.7629,282510034.30313,0.56
"2258","16",7,"Vacation",3,637998.35975,282510034.30313,0.23
"2259","16",7,"Vacation",5,637998.35975,282510034.30313,0.23
"2260","16",7,"work",6,1069848.7259,282510034.30313,0.38
"2261","16",7,"work",1,2175986.9111,282510034.30313,0.77
"2262","16",7,"Visit Friends",3,8800256.79367,282510034.30313,3.12
"2263","16",7,"Visit Friends",4,4292531.69754,282510034.30313,1.52
"2264","16",7,"Visit Friends",5,9714007.9116,282510034.30313,3.44
"2265","16",7,"Visit Friends",6,16836731.3773,282510034.30313,5.96
"2266","16",7,"Visit Friends",7,956675.56168,282510034.30313,0.34
"2267","16",7,"Visit Friends",8,11772197.95404,282510034.30313,4.17
"2268","16",7,"Shopping",6,2092333.13403,282510034.30313,0.74
"2269","16",7,"Other Fam / Business",1,2732546.34357,282510034.30313,0.97
"2270","16",7,"Other Fam / Business",2,5021810.1538,282510034.30313,1.78
"2271","16",7,"Other Social/Rec",1,4811217.82011,282510034.30313,1.7
"2272","16",7,"Other Social/Rec",2,747703.90082,282510034.30313,0.26
"2273","16",7,"Other Social/Rec",3,24590050.16234,282510034.30313,8.7
"2274","16",7,"Other Social/Rec",4,13855662.90902,282510034.30313,4.9
"2275","16",7,"Other Social/Rec",5,28176579.12739,282510034.30313,9.97
"2276","16",7,"Other Social/Rec",6,4132061.21694,282510034.30313,1.46
"2277","16",7,"Other Social/Rec",7,5406553.49546,282510034.30313,1.91
"2278","16",7,"Other Social/Rec",8,367103.12697,282510034.30313,0.13
"2279","16",7,"Shopping",3,57356203.47861,282510034.30313,20.3
"2280","16",7,"School/Church",1,1082822.1532,282510034.30313,0.38
"2281","16",7,"School/Church",2,1197130.91976,282510034.30313,0.42
"2282","16",7,"School/Church",3,986672.92692,282510034.30313,0.35
"2283","16",7,"School/Church",4,1082822.1532,282510034.30313,0.38
"2284","16",7,"School/Church",5,934415.43124,282510034.30313,0.33
"2285","16",7,"Other Fam / Business",3,22236825.04739,282510034.30313,7.87
"2286","16",7,"Other Fam / Business",4,1593061.47932,282510034.30313,0.56
"2287","16",7,"Other Fam / Business",5,3596914.73836,282510034.30313,1.27
"2288","16",7,"Other Fam / Business",7,1096321.52762,282510034.30313,0.39
"2289","16",7,"Other Fam / Business",8,542136.05279,282510034.30313,0.19
"2290","17",1,"work",1,3091835.927,363903330.01398,0.85
"2291","17",1,"work",2,1395002.1114,363903330.01398,0.38
"2292","17",1,"work",3,5800624.561,363903330.01398,1.59
"2293","17",1,"work",5,1681726.5571,363903330.01398,0.46
"2294","17",1,"work",7,2816968.6606,363903330.01398,0.77
"2295","17",1,"work",8,5239032.8489,363903330.01398,1.44
"2296","17",1,"Other Fam / Business",5,2058760.43228,363903330.01398,0.57
"2297","17",1,"Visit Friends",7,9401067.7952,363903330.01398,2.58
"2298","17",1,"Visit Friends",8,1681726.5571,363903330.01398,0.46
"2299","17",1,"Other Social/Rec",5,29014915.88202,363903330.01398,7.97
"2300","17",1,"Other Social/Rec",6,12922516.74149,363903330.01398,3.55
"2301","17",1,"School/Church",1,16864775.2747,363903330.01398,4.63
"2302","17",1,"School/Church",2,21608898.06831,363903330.01398,5.94
"2303","17",1,"School/Church",3,42271335.46892,363903330.01398,11.62
"2304","17",1,"School/Church",5,362922.99284,363903330.01398,0.1
"2305","17",1,"School/Church",7,362922.99284,363903330.01398,0.1
"2306","17",1,"Vacation",7,1115562.5157,363903330.01398,0.31
"2307","17",1,"Other Fam / Business",1,3592030.3329,363903330.01398,0.99
"2308","17",1,"Other Fam / Business",2,604446.75846,363903330.01398,0.17
"2309","17",1,"Other Social/Rec",1,11975127.133,363903330.01398,3.29
"2310","17",1,"Other Social/Rec",2,1757027.5297,363903330.01398,0.48
"2311","17",1,"Other Social/Rec",3,45485230.18091,363903330.01398,12.5
"2312","17",1,"Other Social/Rec",4,9671588.1099,363903330.01398,2.66
"2313","17",1,"Visit Friends",5,5580116.39479,363903330.01398,1.53
"2314","17",1,"Shopping",1,3945579.76032,363903330.01398,1.08
"2315","17",1,"Shopping",2,7100618.26499,363903330.01398,1.95
"2316","17",1,"Shopping",3,17246223.09324,363903330.01398,4.74
"2317","17",1,"Vacation",2,1115562.5157,363903330.01398,0.31
"2318","17",1,"Vacation",4,1734967.3363,363903330.01398,0.48
"2319","17",1,"Shopping",6,1666134.4328,363903330.01398,0.46
"2320","17",1,"Visit Friends",1,2750649.1086,363903330.01398,0.76
"2321","17",1,"Visit Friends",6,3430702.1763,363903330.01398,0.94
"2322","17",1,"Visit Friends",2,3160773.2367,363903330.01398,0.87
"2323","17",1,"Medical",2,1734967.3363,363903330.01398,0.48
"2324","17",1,"Other Fam / Business",4,3263380.0923,363903330.01398,0.9
"2325","17",1,"Other Social/Rec",7,4255785.8949,363903330.01398,1.17
"2326","17",1,"Shopping",4,3135885.9423,363903330.01398,0.86
"2327","17",1,"Shopping",5,12461775.88401,363903330.01398,3.42
"2328","17",1,"Other Fam / Business",3,33113418.38648,363903330.01398,9.1
"2329","17",1,"Visit Friends",4,3973439.10506,363903330.01398,1.09
"2330","17",1,"Visit Friends",3,23457305.62062,363903330.01398,6.45
"2331","17",2,"work",7,5393340.6847,881162944.07241,0.61
"2332","17",2,"School/Church",1,8156862.29803,881162944.07241,0.93
"2333","17",2,"School/Church",4,4916083.8762,881162944.07241,0.56
"2334","17",2,"work",5,46592063.5075,881162944.07241,5.29
"2335","17",2,"work",6,2913453.7064,881162944.07241,0.33
"2336","17",2,"Other Social/Rec",8,1396596.081,881162944.07241,0.16
"2337","17",2,"School/Church",3,5724321.2245,881162944.07241,0.65
"2338","17",2,"Other Social/Rec",5,34768271.7247,881162944.07241,3.95
"2339","17",2,"School/Church",5,11300031.5355,881162944.07241,1.28
"2340","17",2,"Medical",4,11022412.5928,881162944.07241,1.25
"2341","17",2,"Medical",5,1359403.0202,881162944.07241,0.15
"2342","17",2,"Other Fam / Business",4,16866641.792,881162944.07241,1.91
"2343","17",2,"Shopping",7,4073922.4048,881162944.07241,0.46
"2344","17",2,"Visit Friends",7,32162202.706,881162944.07241,3.65
"2345","17",2,"work-related",5,1396596.081,881162944.07241,0.16
"2346","17",2,"Other Social/Rec",4,3321081.28316,881162944.07241,0.38
"2347","17",2,"Visit Friends",6,32162202.706,881162944.07241,3.65
"2348","17",2,"Other Social/Rec",6,6004415.2432,881162944.07241,0.68
"2349","17",2,"Other Social/Rec",7,12995697.586,881162944.07241,1.47
"2350","17",2,"work",4,29280588.8986,881162944.07241,3.32
"2351","17",2,"Shopping",1,1855175.8607,881162944.07241,0.21
"2352","17",2,"Shopping",4,11132974.27222,881162944.07241,1.26
"2353","17",2,"work",3,41614268.4275,881162944.07241,4.72
"2354","17",2,"work-related",4,8617097.0962,881162944.07241,0.98
"2355","17",2,"Other Fam / Business",3,55566904.2907,881162944.07241,6.31
"2356","17",2,"work",8,4442463.038,881162944.07241,0.5
"2357","17",2,"Other Fam / Business",6,3957540.4957,881162944.07241,0.45
"2358","17",2,"Shopping",2,7257144.41417,881162944.07241,0.82
"2359","17",2,"Other Social/Rec",2,5181141.9045,881162944.07241,0.59
"2360","17",2,"Other Social/Rec",3,38396013.14488,881162944.07241,4.36
"2361","17",2,"work-related",1,10661455.6805,881162944.07241,1.21
"2362","17",2,"Shopping",5,59036383.8383,881162944.07241,6.7
"2363","17",2,"Medical",2,301778.01595,881162944.07241,0.03
"2364","17",2,"Medical",3,22439431.8435,881162944.07241,2.55
"2365","17",2,"Other Social/Rec",1,3630783.55378,881162944.07241,0.41
"2366","17",2,"Other Fam / Business",5,49897157.3821,881162944.07241,5.66
"2367","17",2,"work-related",3,3091426.3562,881162944.07241,0.35
"2368","17",2,"Visit Friends",5,39221561.46535,881162944.07241,4.45
"2369","17",2,"work",1,77914376.7926,881162944.07241,8.84
"2370","17",2,"Other Fam / Business",2,22018657.0592,881162944.07241,2.5
"2371","17",2,"Shopping",3,58435861.34074,881162944.07241,6.63
"2372","17",2,"Medical",1,7498699.1923,881162944.07241,0.85
"2373","17",2,"Visit Friends",4,3630235.04635,881162944.07241,0.41
"2374","17",2,"work-related",2,4088717.1686,881162944.07241,0.46
"2375","17",2,"Visit Friends",2,1210269.0246,881162944.07241,0.14
"2376","17",2,"Visit Friends",3,32162202.706,881162944.07241,3.65
"2377","17",2,"Other Fam / Business",1,36097035.70948,881162944.07241,4.1
"2378","17",3,"Vacation",5,510598.17056,947433760.04783,0.05
"2379","17",3,"School/Church",2,1161269.6509,947433760.04783,0.12
"2380","17",3,"School/Church",3,850373.18788,947433760.04783,0.09
"2381","17",3,"School/Church",4,3920091.6698,947433760.04783,0.41
"2382","17",3,"work",5,46340199.17666,947433760.04783,4.89
"2383","17",3,"work",8,25028364.96097,947433760.04783,2.64
"2384","17",3,"work",7,3281291.3323,947433760.04783,0.35
"2385","17",3,"Other Social/Rec",1,40574674.92763,947433760.04783,4.28
"2386","17",3,"Other Social/Rec",2,6797666.97996,947433760.04783,0.72
"2387","17",3,"work",6,1891786.4623,947433760.04783,0.2
"2388","17",3,"Other Fam / Business",4,16847779.78886,947433760.04783,1.78
"2389","17",3,"Other",1,1161269.6509,947433760.04783,0.12
"2390","17",3,"School/Church",1,9305983.75409,947433760.04783,0.98
"2391","17",3,"work",4,23433799.08982,947433760.04783,2.47
"2392","17",3,"School/Church",5,3411357.9254,947433760.04783,0.36
"2393","17",3,"Other Social/Rec",6,18461876.03831,947433760.04783,1.95
"2394","17",3,"Other Social/Rec",7,12572166.80241,947433760.04783,1.33
"2395","17",3,"Visit Friends",7,3815344.6638,947433760.04783,0.4
"2396","17",3,"Other Social/Rec",8,10706781.0854,947433760.04783,1.13
"2397","17",3,"Shopping",3,73690544.33332,947433760.04783,7.78
"2398","17",3,"Vacation",1,1970010.6904,947433760.04783,0.21
"2399","17",3,"Vacation",2,510598.17056,947433760.04783,0.05
"2400","17",3,"work",2,14686690.01359,947433760.04783,1.55
"2401","17",3,"Other Fam / Business",3,121220983.7661,947433760.04783,12.79
"2402","17",3,"Visit Friends",1,866721.36694,947433760.04783,0.09
"2403","17",3,"Other Fam / Business",7,9948869.67432,947433760.04783,1.05
"2404","17",3,"Other Fam / Business",8,7966815.3776,947433760.04783,0.84
"2405","17",3,"Other Social/Rec",3,31733708.53679,947433760.04783,3.35
"2406","17",3,"Other Social/Rec",4,2120304.53419,947433760.04783,0.22
"2407","17",3,"Other Social/Rec",5,12297400.8183,947433760.04783,1.3
"2408","17",3,"work",3,37808153.68564,947433760.04783,3.99
"2409","17",3,"Shopping",1,19873791.59475,947433760.04783,2.1
"2410","17",3,"Medical",6,2381371.7382,947433760.04783,0.25
"2411","17",3,"Shopping",4,8300807.47326,947433760.04783,0.88
"2412","17",3,"Other Fam / Business",5,61946351.39083,947433760.04783,6.54
"2413","17",3,"Shopping",6,4669606.3144,947433760.04783,0.49
"2414","17",3,"work-related",6,1891786.4623,947433760.04783,0.2
"2415","17",3,"Other Fam / Business",2,15416406.71689,947433760.04783,1.63
"2416","17",3,"Shopping",2,4219518.56981,947433760.04783,0.45
"2417","17",3,"Visit Friends",5,44818108.67022,947433760.04783,4.73
"2418","17",3,"Shopping",5,67251650.44217,947433760.04783,7.1
"2419","17",3,"work-related",4,14650540.9365,947433760.04783,1.55
"2420","17",3,"Other Fam / Business",1,25930314.56038,947433760.04783,2.74
"2421","17",3,"Medical",1,2692547.3272,947433760.04783,0.28
"2422","17",3,"Visit Friends",3,24343972.48402,947433760.04783,2.57
"2423","17",3,"work",1,43827997.09046,947433760.04783,4.63
"2424","17",3,"Medical",3,13195153.8854,947433760.04783,1.39
"2425","17",3,"work-related",1,2724499.13874,947433760.04783,0.29
"2426","17",3,"Visit Friends",6,8926264.3249,947433760.04783,0.94
"2427","17",3,"work-related",3,20473569.0105,947433760.04783,2.16
"2428","17",3,"Medical",5,2381371.7382,947433760.04783,0.25
"2429","17",3,"work-related",2,12624653.893,947433760.04783,1.33
"2430","17",4,"work",8,4371707.6386,704504503.80958,0.62
"2431","17",4,"Other Fam / Business",6,685154.88184,704504503.80958,0.1
"2432","17",4,"work",7,1016371.2578,704504503.80958,0.14
"2433","17",4,"work",6,12668830.07473,704504503.80958,1.8
"2434","17",4,"Other Fam / Business",4,26357743.87114,704504503.80958,3.74
"2435","17",4,"Other Fam / Business",5,18284151.43167,704504503.80958,2.6
"2436","17",4,"work",4,8097378.9169,704504503.80958,1.15
"2437","17",4,"work",5,23805481.07262,704504503.80958,3.38
"2438","17",4,"School/Church",7,4270912.4972,704504503.80958,0.61
"2439","17",4,"Other Social/Rec",5,62376832.99742,704504503.80958,8.85
"2440","17",4,"work",3,18091069.11858,704504503.80958,2.57
"2441","17",4,"Other Fam / Business",3,64108195.07691,704504503.80958,9.1
"2442","17",4,"Shopping",2,3452906.86645,704504503.80958,0.49
"2443","17",4,"Shopping",3,51490407.7729,704504503.80958,7.31
"2444","17",4,"School/Church",1,12311208.59525,704504503.80958,1.75
"2445","17",4,"School/Church",6,1730790.2124,704504503.80958,0.25
"2446","17",4,"Visit Friends",2,1811751.9865,704504503.80958,0.26
"2447","17",4,"Visit Friends",3,24529832.87,704504503.80958,3.48
"2448","17",4,"Visit Friends",5,29568862.97548,704504503.80958,4.2
"2449","17",4,"Other Fam / Business",2,9707682.0377,704504503.80958,1.38
"2450","17",4,"School/Church",5,9068373.2926,704504503.80958,1.29
"2451","17",4,"Other Social/Rec",1,7545686.443,704504503.80958,1.07
"2452","17",4,"Other Social/Rec",3,37019314.85325,704504503.80958,5.25
"2453","17",4,"Visit Friends",6,7025316.1347,704504503.80958,1
"2454","17",4,"Other Social/Rec",8,1057062.3196,704504503.80958,0.15
"2455","17",4,"Shopping",1,12151443.4824,704504503.80958,1.72
"2456","17",4,"Medical",1,1057062.3196,704504503.80958,0.15
"2457","17",4,"Other Social/Rec",7,6968094.35362,704504503.80958,0.99
"2458","17",4,"work",1,44129333.8204,704504503.80958,6.26
"2459","17",4,"Other Fam / Business",1,9830552.98547,704504503.80958,1.4
"2460","17",4,"work-related",1,3371725.8954,704504503.80958,0.48
