"","HHSTFIPS","WHYTRP90","TRAVDAY","strt_hr","counts","tot","prop"
"166","01","Other Social/Rec",5,13,2314203.83528,81581501.019301,2.84
"167","01","Other Social/Rec",5,14,2346088.45002,81581501.019301,2.88
"168","01","Other Social/Rec",5,15,6537368.220572,81581501.019301,8.01
"169","01","Other Social/Rec",5,16,7184207.80446,81581501.019301,8.81
"170","01","Other Social/Rec",5,17,10386965.407298,81581501.019301,12.73
"171","01","Other Social/Rec",5,18,1721775.74961,81581501.019301,2.11
"172","01","Other Social/Rec",5,19,918528.794913,81581501.019301,1.13
"173","01","Other Social/Rec",5,20,23024226.890853,81581501.019301,28.22
"174","01","Other Social/Rec",5,21,1434265.8813,81581501.019301,1.76
"175","01","Other Social/Rec",6,7,226127.06594,143676665.031636,0.16
"176","01","Other Social/Rec",6,8,583660.556157,143676665.031636,0.41
"177","01","Other Social/Rec",6,9,139743.48963,143676665.031636,0.1
"178","01","Other Social/Rec",6,10,490477.26818,143676665.031636,0.34
"179","01","Other Social/Rec",6,11,225377.362371,143676665.031636,0.16
"180","01","Other Social/Rec",6,12,7357973.27093,143676665.031636,5.12
"181","01","Other Social/Rec",6,13,3166877.04997,143676665.031636,2.2
"182","01","Other Social/Rec",6,14,1002089.2514,143676665.031636,0.7
"183","01","Other Social/Rec",6,16,29106801.848955,143676665.031636,20.26
"184","01","Other Social/Rec",6,17,47172331.728248,143676665.031636,32.83
"185","01","Other Social/Rec",6,18,21093963.62651,143676665.031636,14.68
"186","01","Other Social/Rec",6,19,14021433.442225,143676665.031636,9.76
"187","01","Other Social/Rec",6,20,5448350.965505,143676665.031636,3.79
"188","01","Other Social/Rec",6,21,12934072.47894,143676665.031636,9
"189","01","Other Social/Rec",6,23,707385.626675,143676665.031636,0.49
"190","01","Other Social/Rec",7,6,11879278.66464,53634766.799202,22.15
"191","01","Other Social/Rec",7,7,4227138.515741,53634766.799202,7.88
"192","01","Other Social/Rec",7,8,47455.996387,53634766.799202,0.09
"193","01","Other Social/Rec",7,9,56321.301601,53634766.799202,0.11
"194","01","Other Social/Rec",7,10,47455.996387,53634766.799202,0.09
"195","01","Other Social/Rec",7,11,1528326.88132,53634766.799202,2.85
"196","01","Other Social/Rec",7,12,3249129.987991,53634766.799202,6.06
"197","01","Other Social/Rec",7,13,2789350.245811,53634766.799202,5.2
"198","01","Other Social/Rec",7,15,3588638.9147,53634766.799202,6.69
"199","01","Other Social/Rec",7,16,1895837.67291,53634766.799202,3.53
"200","01","Other Social/Rec",7,17,2913755.63344,53634766.799202,5.43
"201","01","Other Social/Rec",7,18,6938240.825891,53634766.799202,12.94
"202","01","Other Social/Rec",7,19,11945088.670649,53634766.799202,22.27
"203","01","Other Social/Rec",7,20,2528747.491734,53634766.799202,4.71
"204","01","Other",2,8,48662.54818,48662.54818,100
"205","01","Other",4,7,27801.110793,55602.221586,50
"206","01","Other",4,12,27801.110793,55602.221586,50
"207","01","Other",5,14,808427.77958,3010520.99534,26.85
"208","01","Other",5,15,492542.72697,3010520.99534,16.36
"209","01","Other",5,17,734618.94764,3010520.99534,24.4
"210","01","Other",5,19,240312.59351,3010520.99534,7.98
"211","01","Other",5,20,734618.94764,3010520.99534,24.4
"212","01","Other",6,9,1987033.00526,1987033.00526,100
"213","01","work-related",2,7,361114.85399,16418289.85745,2.2
"214","01","work-related",2,8,416341.98652,16418289.85745,2.54
"215","01","work-related",2,11,361114.85399,16418289.85745,2.2
"216","01","work-related",2,12,262936.60548,16418289.85745,1.6
"217","01","work-related",2,14,1171812.27822,16418289.85745,7.14
"218","01","work-related",2,15,146840.79669,16418289.85745,0.89
"219","01","work-related",2,16,146840.79669,16418289.85745,0.89
"220","01","work-related",2,17,13355784.341,16418289.85745,81.35
"221","01","work-related",2,19,48662.54818,16418289.85745,0.3
"222","01","work-related",2,21,146840.79669,16418289.85745,0.89
"223","01","work-related",3,6,1052848.4615,28600034.561306,3.68
"224","01","work-related",3,7,27256.587203,28600034.561306,0.1
"225","01","work-related",3,8,5259571.240803,28600034.561306,18.39
"226","01","work-related",3,9,1087485.3727,28600034.561306,3.8
"227","01","work-related",3,11,1190416.969402,28600034.561306,4.16
"228","01","work-related",3,12,4977103.879899,28600034.561306,17.4
"229","01","work-related",3,13,3453237.369899,28600034.561306,12.07
"230","01","work-related",3,15,1087485.3727,28600034.561306,3.8
"231","01","work-related",3,16,5232314.6536,28600034.561306,18.29
"232","01","work-related",3,17,5232314.6536,28600034.561306,18.29
"233","01","work-related",4,5,237724.43465,7180696.087736,3.31
"234","01","work-related",4,7,1000935.110047,7180696.087736,13.94
"235","01","work-related",4,8,50222.919318,7180696.087736,0.7
"236","01","work-related",4,9,1019934.666593,7180696.087736,14.2
"237","01","work-related",4,10,989294.23441,7180696.087736,13.78
"238","01","work-related",4,11,1007498.353234,7180696.087736,14.03
"239","01","work-related",4,13,929638.83364,7180696.087736,12.95
"240","01","work-related",4,14,237724.43465,7180696.087736,3.31
"241","01","work-related",4,15,1384818.652,7180696.087736,19.29
"242","01","work-related",4,16,32018.800494,7180696.087736,0.45
"243","01","work-related",4,18,145442.82435,7180696.087736,2.03
"244","01","work-related",4,20,145442.82435,7180696.087736,2.03
"245","01","work-related",5,11,859622.00622,4654683.60484,18.47
"246","01","work-related",5,13,1467719.7962,4654683.60484,31.53
"247","01","work-related",5,15,2327341.80242,4654683.60484,50
"248","01","work-related",6,6,13357382.229,54014825.3339,24.73
"249","01","work-related",6,7,2964154.6292,54014825.3339,5.49
"250","01","work-related",6,8,4941428.63352,54014825.3339,9.15
"251","01","work-related",6,9,7277975.0491,54014825.3339,13.47
"252","01","work-related",6,10,4912920.7971,54014825.3339,9.1
"253","01","work-related",6,11,2365054.252,54014825.3339,4.38
"254","01","work-related",6,12,12487852.0203,54014825.3339,23.12
"255","01","work-related",6,13,4730108.504,54014825.3339,8.76
"256","01","work-related",6,15,647297.18016,54014825.3339,1.2
"257","01","work-related",6,19,165326.01976,54014825.3339,0.31
"258","01","work-related",6,20,165326.01976,54014825.3339,0.31
"259","01","Shopping",1,7,1190354.71616,66633301.761221,1.79
"260","01","Shopping",1,8,913422.009691,66633301.761221,1.37
"261","01","Shopping",1,9,2609564.340971,66633301.761221,3.92
"262","01","Shopping",1,10,7192494.07677,66633301.761221,10.79
"263","01","Shopping",1,11,5225828.26227,66633301.761221,7.84
"264","01","Shopping",1,12,6793132.90601,66633301.761221,10.19
"265","01","Shopping",1,13,1980331.531259,66633301.761221,2.97
"266","01","Shopping",1,14,954045.14425,66633301.761221,1.43
"267","01","Shopping",1,15,7353868.13564,66633301.761221,11.04
"268","01","Shopping",1,16,5922322.21722,66633301.761221,8.89
"269","01","Shopping",1,17,19194291.94502,66633301.761221,28.81
"270","01","Shopping",1,18,3284920.2739,66633301.761221,4.93
"271","01","Shopping",1,19,4018726.20206,66633301.761221,6.03
"272","01","Shopping",2,6,21687678.3387,167906740.435072,12.92
"273","01","Shopping",2,7,14206537.102327,167906740.435072,8.46
"274","01","Shopping",2,8,2751068.256586,167906740.435072,1.64
"275","01","Shopping",2,9,2524056.118784,167906740.435072,1.5
"276","01","Shopping",2,10,10886439.082332,167906740.435072,6.48
"277","01","Shopping",2,11,14628832.232876,167906740.435072,8.71
"278","01","Shopping",2,12,10352349.4778,167906740.435072,6.17
"279","01","Shopping",2,13,2714451.428915,167906740.435072,1.62
"280","01","Shopping",2,14,3233046.249923,167906740.435072,1.93
"281","01","Shopping",2,15,11624566.219265,167906740.435072,6.92
"282","01","Shopping",2,16,14425057.837601,167906740.435072,8.59
"283","01","Shopping",2,17,21726063.1076,167906740.435072,12.94
"284","01","Shopping",2,18,19286503.568373,167906740.435072,11.49
"285","01","Shopping",2,19,13355784.341,167906740.435072,7.95
"286","01","Shopping",2,20,4206091.5209,167906740.435072,2.51
"287","01","Shopping",2,22,298215.55209,167906740.435072,0.18
"288","01","Shopping",3,6,512795.039763,122486408.81722,0.42
"289","01","Shopping",3,7,27256.587203,122486408.81722,0.02
"290","01","Shopping",3,8,6019219.30013,122486408.81722,4.91
"291","01","Shopping",3,9,16453709.670373,122486408.81722,13.43
"292","01","Shopping",3,10,23720026.499727,122486408.81722,19.37
"293","01","Shopping",3,11,6011383.161104,122486408.81722,4.91
"294","01","Shopping",3,12,11491084.241127,122486408.81722,9.38
"295","01","Shopping",3,13,5391890.229597,122486408.81722,4.4
"296","01","Shopping",3,14,2234365.598798,122486408.81722,1.82
"297","01","Shopping",3,15,8835217.611144,122486408.81722,7.21
"298","01","Shopping",3,16,9223006.522437,122486408.81722,7.53
"299","01","Shopping",3,17,1415176.59496,122486408.81722,1.16
"300","01","Shopping",3,18,4552006.177757,122486408.81722,3.72
"301","01","Shopping",3,20,13147945.98001,122486408.81722,10.73
"302","01","Shopping",3,21,13451325.60309,122486408.81722,10.98
"303","01","Shopping",4,7,563627.132474,95939182.393344,0.59
"304","01","Shopping",4,8,2369262.28289,95939182.393344,2.47
"305","01","Shopping",4,9,2029808.554708,95939182.393344,2.12
"306","01","Shopping",4,10,4105173.507708,95939182.393344,4.28
"307","01","Shopping",4,11,6198085.365554,95939182.393344,6.46
"308","01","Shopping",4,12,31951639.962559,95939182.393344,33.3
"309","01","Shopping",4,13,19551838.114238,95939182.393344,20.38
"310","01","Shopping",4,14,2046252.898053,95939182.393344,2.13
"311","01","Shopping",4,15,7935834.305673,95939182.393344,8.27
"312","01","Shopping",4,16,5362226.6893,95939182.393344,5.59
"313","01","Shopping",4,17,989294.23441,95939182.393344,1.03
"314","01","Shopping",4,18,256422.013118,95939182.393344,0.27
"315","01","Shopping",4,19,4277265.3719,95939182.393344,4.46
"316","01","Shopping",4,20,8302451.960759,95939182.393344,8.65
"317","01","Shopping",5,8,4792459.020881,56399937.807902,8.5
"318","01","Shopping",5,9,5051126.942453,56399937.807902,8.96
"319","01","Shopping",5,10,4409888.67671,56399937.807902,7.82
"320","01","Shopping",5,11,2292679.836021,56399937.807902,4.07
"321","01","Shopping",5,12,8201602.55184,56399937.807902,14.54
"322","01","Shopping",5,13,5753007.40244,56399937.807902,10.2
"323","01","Shopping",5,14,2565863.685249,56399937.807902,4.55
"324","01","Shopping",5,15,4829939.082549,56399937.807902,8.56
"325","01","Shopping",5,16,15431165.37629,56399937.807902,27.36
"326","01","Shopping",5,17,2874713.62849,56399937.807902,5.1
"327","01","Shopping",5,19,65830.534993,56399937.807902,0.12
"328","01","Shopping",5,21,131661.069986,56399937.807902,0.23
"329","01","Shopping",6,7,3192325.4284,163030495.249521,1.96
"330","01","Shopping",6,8,3952355.338229,163030495.249521,2.42
"331","01","Shopping",6,9,7907052.705989,163030495.249521,4.85
"332","01","Shopping",6,10,1963640.333653,163030495.249521,1.2
"333","01","Shopping",6,11,7302502.199295,163030495.249521,4.48
"334","01","Shopping",6,12,38399147.25308,163030495.249521,23.55
"335","01","Shopping",6,13,5587961.3029,163030495.249521,3.43
"336","01","Shopping",6,14,2157098.652414,163030495.249521,1.32
"337","01","Shopping",6,15,6848036.788869,163030495.249521,4.2
"338","01","Shopping",6,16,27010643.574656,163030495.249521,16.57
"339","01","Shopping",6,17,3258609.556336,163030495.249521,2
"340","01","Shopping",6,18,13038809.31222,163030495.249521,8
"341","01","Shopping",6,19,41117718.44316,163030495.249521,25.22
"342","01","Shopping",6,23,1294594.36032,163030495.249521,0.79
"343","01","Shopping",7,7,527771.13262,99563531.947726,0.53
"344","01","Shopping",7,8,5481399.10951,99563531.947726,5.51
"345","01","Shopping",7,9,15712867.11274,99563531.947726,15.78
"346","01","Shopping",7,10,9715011.915375,99563531.947726,9.76
"347","01","Shopping",7,11,12641503.814959,99563531.947726,12.7
"348","01","Shopping",7,12,6537206.976899,99563531.947726,6.57
"349","01","Shopping",7,13,11939604.50479,99563531.947726,11.99
"350","01","Shopping",7,14,13104675.16571,99563531.947726,13.16
"351","01","Shopping",7,15,4603484.34058,99563531.947726,4.62
"352","01","Shopping",7,16,5671194.777291,99563531.947726,5.7
"353","01","Shopping",7,17,1539678.034632,99563531.947726,1.55
"354","01","Shopping",7,18,3590640.74094,99563531.947726,3.61
"355","01","Shopping",7,19,1315219.60976,99563531.947726,1.32
"356","01","Shopping",7,20,2011714.88978,99563531.947726,2.02
"357","01","Shopping",7,21,5171559.82214,99563531.947726,5.19
"358","01","Other Fam / Business",1,0,94509.618616,75510260.783364,0.13
"359","01","Other Fam / Business",1,10,4748296.6866,75510260.783364,6.29
"360","01","Other Fam / Business",1,11,156713.98711,75510260.783364,0.21
"361","01","Other Fam / Business",1,12,4748296.6866,75510260.783364,6.29
"362","01","Other Fam / Business",1,13,21550348.9342,75510260.783364,28.54
"363","01","Other Fam / Business",1,14,29370805.66752,75510260.783364,38.9
"364","01","Other Fam / Business",1,15,7635838.10557,75510260.783364,10.11
"365","01","Other Fam / Business",1,16,2804103.04238,75510260.783364,3.71
"366","01","Other Fam / Business",1,18,1343072.11378,75510260.783364,1.78
"367","01","Other Fam / Business",1,19,2908985.6543,75510260.783364,3.85
"368","01","Other Fam / Business",1,20,102035.47738,75510260.783364,0.14
"369","01","Other Fam / Business",1,23,47254.809308,75510260.783364,0.06
"370","01","Other Fam / Business",2,6,3132791.28898,84781047.998282,3.7
"371","01","Other Fam / Business",2,7,7098460.4067,84781047.998282,8.37
"372","01","Other Fam / Business",2,8,394839.405849,84781047.998282,0.47
"373","01","Other Fam / Business",2,9,15318182.730747,84781047.998282,18.07
"374","01","Other Fam / Business",2,10,11813189.564599,84781047.998282,13.93
"375","01","Other Fam / Business",2,11,9662088.14289,84781047.998282,11.4
"376","01","Other Fam / Business",2,12,14401711.665124,84781047.998282,16.99
"377","01","Other Fam / Business",2,13,4894667.484351,84781047.998282,5.77
"378","01","Other Fam / Business",2,14,5253094.31675,84781047.998282,6.2
"379","01","Other Fam / Business",2,15,2583682.276574,84781047.998282,3.05
"380","01","Other Fam / Business",2,16,4088722.31798,84781047.998282,4.82
"381","01","Other Fam / Business",2,17,987286.297229,84781047.998282,1.16
"382","01","Other Fam / Business",2,18,48662.54818,84781047.998282,0.06
"383","01","Other Fam / Business",2,19,4915902.20731,84781047.998282,5.8
"384","01","Other Fam / Business",2,21,187767.345019,84781047.998282,0.22
"385","01","Other Fam / Business",3,5,5898071.6571,178249339.977263,3.31
"386","01","Other Fam / Business",3,6,485538.45256,178249339.977263,0.27
"387","01","Other Fam / Business",3,7,32974794.54867,178249339.977263,18.5
"388","01","Other Fam / Business",3,8,3070827.15608,178249339.977263,1.72
"389","01","Other Fam / Business",3,9,10219617.46585,178249339.977263,5.73
"390","01","Other Fam / Business",3,10,9792224.140204,178249339.977263,5.49
"391","01","Other Fam / Business",3,11,9182794.51381,178249339.977263,5.15
"392","01","Other Fam / Business",3,12,14611501.037359,178249339.977263,8.2
"393","01","Other Fam / Business",3,13,2283267.09155,178249339.977263,1.28
"394","01","Other Fam / Business",3,14,36990511.36404,178249339.977263,20.75
"395","01","Other Fam / Business",3,15,22826927.76966,178249339.977263,12.81
"396","01","Other Fam / Business",3,16,15084010.56624,178249339.977263,8.46
"397","01","Other Fam / Business",3,17,7116532.27945,178249339.977263,3.99
"398","01","Other Fam / Business",3,18,3958065.11953,178249339.977263,2.22
"399","01","Other Fam / Business",3,22,1877328.40758,178249339.977263,1.05
"400","01","Other Fam / Business",3,23,1877328.40758,178249339.977263,1.05
"401","01","Other Fam / Business",4,7,18945386.794644,121283419.72505,15.62
"402","01","Other Fam / Business",4,8,16693171.36578,121283419.72505,13.76
"403","01","Other Fam / Business",4,9,17747612.09488,121283419.72505,14.63
"404","01","Other Fam / Business",4,10,12107739.761733,121283419.72505,9.98
"405","01","Other Fam / Business",4,11,6066332.229586,121283419.72505,5
"406","01","Other Fam / Business",4,12,3016097.765319,121283419.72505,2.49
"407","01","Other Fam / Business",4,13,12429616.923503,121283419.72505,10.25
"408","01","Other Fam / Business",4,14,21291825.812184,121283419.72505,17.56
"409","01","Other Fam / Business",4,15,2002972.063947,121283419.72505,1.65
"410","01","Other Fam / Business",4,16,3623224.502952,121283419.72505,2.99
"411","01","Other Fam / Business",4,17,3560611.258114,121283419.72505,2.94
"412","01","Other Fam / Business",4,18,3542378.964559,121283419.72505,2.92
"413","01","Other Fam / Business",4,19,256450.187849,121283419.72505,0.21
"414","01","Other Fam / Business",5,0,1869348.9209,114951310.104888,1.63
"415","01","Other Fam / Business",5,6,4204967.64518,114951310.104888,3.66
"416","01","Other Fam / Business",5,7,7809935.198942,114951310.104888,6.79
"417","01","Other Fam / Business",5,8,1042173.154461,114951310.104888,0.91
"418","01","Other Fam / Business",5,9,3245946.95668,114951310.104888,2.82
"419","01","Other Fam / Business",5,10,6208878.17615,114951310.104888,5.4
"420","01","Other Fam / Business",5,11,12715963.96546,114951310.104888,11.06
"421","01","Other Fam / Business",5,12,13783016.557473,114951310.104888,11.99
"422","01","Other Fam / Business",5,13,8383275.989429,114951310.104888,7.29
"423","01","Other Fam / Business",5,14,7716199.719321,114951310.104888,6.71
"424","01","Other Fam / Business",5,15,6154769.997123,114951310.104888,5.35
"425","01","Other Fam / Business",5,16,35824006.763691,114951310.104888,31.16
"426","01","Other Fam / Business",5,17,360816.660852,114951310.104888,0.31
"427","01","Other Fam / Business",5,18,2507028.554308,114951310.104888,2.18
"428","01","Other Fam / Business",5,19,1050055.870539,114951310.104888,0.91
"429","01","Other Fam / Business",5,20,173181.737671,114951310.104888,0.15
"430","01","Other Fam / Business",5,21,32395.315808,114951310.104888,0.03
"431","01","Other Fam / Business",5,23,1869348.9209,114951310.104888,1.63
"432","01","Other Fam / Business",6,0,4299999.65648,128084377.955606,3.36
"433","01","Other Fam / Business",6,4,605068.27114,128084377.955606,0.47
"434","01","Other Fam / Business",6,6,17897929.7927,128084377.955606,13.97
"435","01","Other Fam / Business",6,7,22226278.09625,128084377.955606,17.35
"436","01","Other Fam / Business",6,8,226127.06594,128084377.955606,0.18
"437","01","Other Fam / Business",6,9,4162916.52803,128084377.955606,3.25
"438","01","Other Fam / Business",6,10,1248145.95192,128084377.955606,0.97
"439","01","Other Fam / Business",6,11,13650342.377455,128084377.955606,10.66
"440","01","Other Fam / Business",6,12,9293070.598413,128084377.955606,7.26
"441","01","Other Fam / Business",6,13,675423.90664,128084377.955606,0.53
"442","01","Other Fam / Business",6,14,2706137.45936,128084377.955606,2.11
"443","01","Other Fam / Business",6,15,42566182.803142,128084377.955606,33.23
"444","01","Other Fam / Business",6,16,773079.48202,128084377.955606,0.6
"445","01","Other Fam / Business",6,17,4336972.944186,128084377.955606,3.39
"446","01","Other Fam / Business",6,19,3416703.02193,128084377.955606,2.67
"447","01","Other Fam / Business",7,9,3695223.7969,34423650.809916,10.73
"448","01","Other Fam / Business",7,10,55298.886225,34423650.809916,0.16
"449","01","Other Fam / Business",7,11,780307.689043,34423650.809916,2.27
"450","01","Other Fam / Business",7,12,1870863.09615,34423650.809916,5.43
"451","01","Other Fam / Business",7,13,7547283.49108,34423650.809916,21.92
"452","01","Other Fam / Business",7,14,7843113.4969,34423650.809916,22.78
"453","01","Other Fam / Business",7,15,86439.435793,34423650.809916,0.25
"454","01","Other Fam / Business",7,16,12489822.0316,34423650.809916,36.28
"455","01","Other Fam / Business",7,19,55298.886225,34423650.809916,0.16
"456","01","School/Church",1,8,2739534.027044,47702607.708624,5.74
"457","01","School/Church",1,9,6135314.374761,47702607.708624,12.86
"458","01","School/Church",1,10,9869463.787311,47702607.708624,20.69
"459","01","School/Church",1,11,871306.46859,47702607.708624,1.83
"460","01","School/Church",1,12,9846228.848263,47702607.708624,20.64
"461","01","School/Church",1,13,2983710.76911,47702607.708624,6.25
"462","01","School/Church",1,14,332593.934114,47702607.708624,0.7
"463","01","School/Church",1,15,3332270.478239,47702607.708624,6.99
"464","01","School/Church",1,16,439852.98817,47702607.708624,0.92
"465","01","School/Church",1,17,2756660.641624,47702607.708624,5.78
"466","01","School/Church",1,18,4269335.556064,47702607.708624,8.95
"467","01","School/Church",1,19,1380202.484249,47702607.708624,2.89
"468","01","School/Church",1,20,2702067.565,47702607.708624,5.66
"469","01","School/Church",1,21,44065.786085,47702607.708624,0.09
"470","01","School/Church",2,6,253038.32117,64591060.009658,0.39
"471","01","School/Church",2,7,27364105.96864,64591060.009658,42.37
"472","01","School/Church",2,8,2809096.5109,64591060.009658,4.35
"473","01","School/Church",2,11,69462.205519,64591060.009658,0.11
"474","01","School/Church",2,14,4420781.97354,64591060.009658,6.84
"475","01","School/Church",2,15,25016020.259519,64591060.009658,38.73
"476","01","School/Church",2,16,253038.32117,64591060.009658,0.39
"477","01","School/Church",2,17,3455393.06418,64591060.009658,5.35
"478","01","School/Church",2,18,151913.41587,64591060.009658,0.24
"479","01","School/Church",2,19,646296.55328,64591060.009658,1
"480","01","School/Church",2,20,151913.41587,64591060.009658,0.24
"481","01","School/Church",3,6,754244.79968,114959090.136463,0.66
"482","01","School/Church",3,7,47758462.39662,114959090.136463,41.54
"483","01","School/Church",3,9,20748.883297,114959090.136463,0.02
"484","01","School/Church",3,10,2214485.636,114959090.136463,1.93
"485","01","School/Church",3,11,53369.730493,114959090.136463,0.05
"486","01","School/Church",3,12,2214485.636,114959090.136463,1.93
"487","01","School/Church",3,13,53369.730493,114959090.136463,0.05
"488","01","School/Church",3,14,29041385.19988,114959090.136463,25.26
"489","01","School/Church",3,15,10720379.70782,114959090.136463,9.33
"490","01","School/Church",3,16,5059365.2253,114959090.136463,4.4
"491","01","School/Church",3,17,8534396.59544,114959090.136463,7.42
"492","01","School/Church",3,19,7950678.7442,114959090.136463,6.92
"493","01","School/Church",3,21,583717.85124,114959090.136463,0.51
"494","01","School/Church",4,6,1961697.4462,128441001.964004,1.53
"495","01","School/Church",4,7,17878755.01606,128441001.964004,13.92
"496","01","School/Church",4,8,1577264.139348,128441001.964004,1.23
"497","01","School/Church",4,9,4453948.739168,128441001.964004,3.47
"498","01","School/Church",4,11,595344.71518,128441001.964004,0.46
"499","01","School/Church",4,12,4339639.69706,128441001.964004,3.38
"500","01","School/Church",4,13,5147693.19,128441001.964004,4.01
"501","01","School/Church",4,14,15553455.18394,128441001.964004,12.11
"502","01","School/Church",4,15,4250091.61306,128441001.964004,3.31
"503","01","School/Church",4,16,577821.270904,128441001.964004,0.45
"504","01","School/Church",4,17,16622651.73062,128441001.964004,12.94
"505","01","School/Church",4,18,24422093.73662,128441001.964004,19.01
"506","01","School/Church",4,19,4956965.35993,128441001.964004,3.86
"507","01","School/Church",4,20,16279241.99613,128441001.964004,12.67
"508","01","School/Church",4,21,7929335.989924,128441001.964004,6.17
"509","01","School/Church",4,22,1895002.13986,128441001.964004,1.48
"510","01","School/Church",5,7,534416.55653,23068791.53985,2.32
"511","01","School/Church",5,10,6942486.168,23068791.53985,30.09
"512","01","School/Church",5,13,6942486.168,23068791.53985,30.09
"513","01","School/Church",5,14,3379935.709,23068791.53985,14.65
"514","01","School/Church",5,15,534416.55653,23068791.53985,2.32
"515","01","School/Church",5,17,240312.59351,23068791.53985,1.04
"516","01","School/Church",5,18,2247368.89414,23068791.53985,9.74
"517","01","School/Church",5,20,2103991.6285,23068791.53985,9.12
"518","01","School/Church",5,21,143377.26564,23068791.53985,0.62
"519","01","School/Church",6,6,7294597.1791,82849138.64156,8.8
"520","01","School/Church",6,7,26158909.94423,82849138.64156,31.57
"521","01","School/Church",6,8,2012885.1006,82849138.64156,2.43
"522","01","School/Church",6,14,8439221.378,82849138.64156,10.19
"523","01","School/Church",6,15,23078153.32806,82849138.64156,27.86
"524","01","School/Church",6,16,15644587.01431,82849138.64156,18.88
"525","01","School/Church",6,17,220784.69726,82849138.64156,0.27
"526","01","School/Church",7,9,404099.23007,8213902.35344,4.92
"527","01","School/Church",7,11,189836.74744,8213902.35344,2.31
"528","01","School/Church",7,12,2021592.8135,8213902.35344,24.61
"529","01","School/Church",7,13,2258683.02873,8213902.35344,27.5
"530","01","School/Church",7,16,2021592.8135,8213902.35344,24.61
"531","01","School/Church",7,18,659048.8601,8213902.35344,8.02
"532","01","School/Church",7,20,659048.8601,8213902.35344,8.02
"533","01","Medical",2,7,1977791.66556,27989355.285173,7.07
"534","01","Medical",2,8,3964356.29338,27989355.285173,14.16
"535","01","Medical",2,9,2374282.463413,27989355.285173,8.48
"536","01","Medical",2,10,858910.84828,27989355.285173,3.07
"537","01","Medical",2,11,782066.23792,27989355.285173,2.79
"538","01","Medical",2,12,2924822.17618,27989355.285173,10.45
"539","01","Medical",2,13,1584073.35052,27989355.285173,5.66
"540","01","Medical",2,14,13355784.341,27989355.285173,47.72
"541","01","Medical",2,15,167267.90892,27989355.285173,0.6
"542","01","Medical",3,7,4423875.2002,29363552.182113,15.07
"543","01","Medical",3,8,7120714.26714,29363552.182113,24.25
"544","01","Medical",3,9,835186.206157,29363552.182113,2.84
"545","01","Medical",3,10,44184.700934,29363552.182113,0.15
"546","01","Medical",3,12,6837247.195157,29363552.182113,23.28
"547","01","Medical",3,13,3249377.700734,29363552.182113,11.07
"548","01","Medical",3,14,5229925.791934,29363552.182113,17.81
"549","01","Medical",3,16,1602596.4999,29363552.182113,5.46
"550","01","Medical",3,17,20444.619957,29363552.182113,0.07
"551","01","Medical",4,8,9285916.0452,34324224.04109,27.05
"552","01","Medical",4,9,808031.545931,34324224.04109,2.35
"553","01","Medical",4,10,2777914.553077,34324224.04109,8.09
"554","01","Medical",4,11,714904.11055,34324224.04109,2.08
"555","01","Medical",4,13,4805134.217789,34324224.04109,14
"556","01","Medical",4,14,7674147.67235,34324224.04109,22.36
"557","01","Medical",4,15,2642997.858949,34324224.04109,7.7
"558","01","Medical",4,16,4120391.417244,34324224.04109,12
"559","01","Medical",4,17,1494786.62,34324224.04109,4.35
"560","01","Medical",5,6,281382.40372,14748858.625207,1.91
"561","01","Medical",5,8,2068537.3765,14748858.625207,14.03
"562","01","Medical",5,9,1036173.084839,14748858.625207,7.03
"563","01","Medical",5,10,5601426.0332,14748858.625207,37.98
"564","01","Medical",5,13,126980.9847,14748858.625207,0.86
"565","01","Medical",5,14,4618928.5497,14748858.625207,31.32
"566","01","Medical",5,15,284625.449268,14748858.625207,1.93
"567","01","Medical",5,16,159524.86994,14748858.625207,1.08
"568","01","Medical",5,17,252230.13346,14748858.625207,1.71
"569","01","Medical",5,20,159524.86994,14748858.625207,1.08
"570","01","Medical",5,21,159524.86994,14748858.625207,1.08
"571","01","Medical",6,7,26388.895539,12252391.471971,0.22
"572","01","Medical",6,8,2193003.103487,12252391.471971,17.9
"573","01","Medical",6,9,2597194.66058,12252391.471971,21.2
"574","01","Medical",6,10,2617644.55937,12252391.471971,21.36
"575","01","Medical",6,11,2579577.70477,12252391.471971,21.05
"576","01","Medical",6,13,1082842.510135,12252391.471971,8.84
"577","01","Medical",6,14,1155740.03809,12252391.471971,9.43
"578","01","Medical",7,5,1633703.4294,4008900.80727,40.75
"579","01","Medical",7,12,2336875.32555,4008900.80727,58.29
"580","01","Medical",7,13,19161.02616,4008900.80727,0.48
"581","01","Medical",7,14,19161.02616,4008900.80727,0.48
"582","01","Vacation",1,11,54593.076624,54593.076624,100
"583","01","Vacation",2,9,71265.779449,71265.779449,100
"584","01","Vacation",3,17,3554057.9354,3554057.9354,100
"585","01","Vacation",5,1,1869348.9209,7116560.9525,26.27
"586","01","Vacation",5,15,1434293.5415,7116560.9525,20.15
"587","01","Vacation",5,20,1869348.9209,7116560.9525,26.27
"588","01","Vacation",5,21,1943569.5692,7116560.9525,27.31
"589","01","Vacation",6,8,10490387.956,13454542.5852,77.97
"590","01","Vacation",6,16,2964154.6292,13454542.5852,22.03
"591","01","Vacation",7,11,752600.41278,1505200.82556,50
"592","01","Vacation",7,18,752600.41278,1505200.82556,50
"593","01","Visit Friends",1,9,14126501.46032,107643090.134948,13.12
